gender,senior,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,avg_monthly_charges,internet_service-fiber_optic,internet_service-no,contract-one_year,contract-two_year,payment_method-credit_card_auto,payment_method-electronic_check,payment_method-mailed_check
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,0,70.6,1,0,0,0,0,0,1
0,0,1,0,56,1,0,0,0,0,0,0,0,0,19.95,1126.75,0,20.120535714285715,0,1,1,0,1,0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,19.0,73.45,0,18.3625,0,1,0,0,0,0,1
1,0,1,1,58,1,0,0,0,0,0,0,0,1,44.1,2413.05,0,41.60431034482759,0,0,1,0,0,0,1
0,0,1,0,62,1,1,0,0,1,1,1,1,1,107.6,6912.7,0,111.49516129032257,1,0,0,1,0,0,0
0,0,0,0,26,1,1,1,1,0,0,0,0,0,61.55,1581.95,0,60.84423076923077,0,0,1,0,0,1,0
0,0,0,0,62,1,1,1,1,1,0,0,0,0,90.7,5586.45,0,90.1040322580645,1,0,0,0,0,0,0
1,0,1,1,58,1,0,1,1,0,0,1,1,0,99.25,5846.65,0,100.80431034482758,1,0,1,0,1,0,0
1,0,1,0,68,1,1,1,1,1,1,1,1,1,91.7,6424.7,0,94.48088235294118,0,0,0,1,0,1,0
1,0,1,1,61,1,1,1,1,1,0,0,1,1,100.7,6018.65,0,98.66639344262295,1,0,1,0,1,0,0
1,0,0,0,42,1,1,0,0,1,1,1,1,1,78.45,3373.4,0,80.31904761904762,0,0,0,1,1,0,0
0,0,0,0,18,1,1,0,0,0,0,1,0,0,84.3,1537.9,0,85.4388888888889,1,0,0,0,0,0,0
1,0,0,0,56,1,0,0,0,0,0,0,0,1,19.55,1080.55,0,19.295535714285712,0,1,0,1,0,0,0
1,0,0,0,4,1,1,0,1,0,0,0,1,1,88.95,355.2,1,88.8,1,0,0,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,20.45,82.85,0,20.7125,0,1,0,0,1,0,0
1,0,0,1,35,1,0,1,1,0,0,0,0,0,55.6,2016.45,0,57.612857142857145,0,0,1,0,1,0,0
1,0,1,1,64,1,1,1,0,0,1,0,0,1,86.8,5327.25,0,83.23828125,1,0,0,0,0,0,0
1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.95,683.25,0,22.04032258064516,0,1,1,0,0,0,1
1,1,1,0,67,1,0,0,0,0,0,0,0,1,20.05,1263.05,0,18.851492537313433,0,1,0,1,0,0,0
1,0,0,0,4,1,0,0,1,0,0,0,0,0,50.7,151.3,1,37.825,0,0,0,0,1,0,0
1,1,1,0,70,1,1,1,1,1,1,1,1,1,113.65,7714.65,0,110.20928571428571,1,0,0,1,0,1,0
0,0,0,0,3,1,0,0,0,0,0,1,0,0,53.4,188.7,1,62.9,0,0,0,0,1,0,0
0,1,1,0,53,1,1,0,1,0,0,1,1,1,101.9,5549.4,1,104.70566037735848,1,0,0,0,0,1,0
0,0,1,1,2,1,0,1,1,0,1,0,0,0,59.5,130.5,0,65.25,0,0,0,1,0,0,1
1,0,1,1,29,1,0,0,0,0,0,1,1,1,87.8,2621.75,0,90.40517241379311,1,0,0,0,1,0,0
1,0,0,0,47,0,0,1,0,1,1,0,0,0,41.9,1875.25,0,39.898936170212764,0,0,0,1,0,0,1
1,0,1,1,68,1,1,0,0,0,0,1,0,1,83.0,5685.8,1,83.61470588235295,1,0,1,0,0,1,0
0,0,0,1,12,1,0,1,0,0,0,1,1,1,69.85,837.5,0,69.79166666666667,0,0,0,0,0,0,1
1,0,1,1,8,1,0,0,1,0,1,0,0,0,56.3,401.5,0,50.1875,0,0,0,0,0,0,0
0,0,1,0,54,1,1,1,1,1,0,1,1,0,109.55,6118.95,0,113.31388888888888,1,0,0,0,0,1,0
0,0,1,1,69,1,0,0,1,0,1,1,0,1,92.15,6480.9,0,93.92608695652173,1,0,0,1,0,0,1
1,0,0,0,26,1,1,1,1,0,0,1,0,1,69.5,1800.05,0,69.2326923076923,0,0,0,0,0,0,0
1,0,1,0,72,1,1,1,1,1,1,0,0,1,97.0,7104.2,0,98.66944444444444,1,0,0,1,0,0,0
1,0,0,0,70,0,0,1,0,1,1,1,1,1,58.35,4214.25,0,60.20357142857143,0,0,0,1,0,0,0
0,0,0,1,1,1,0,1,0,0,0,0,0,0,50.6,50.6,1,50.6,0,0,0,0,0,0,1
0,0,0,0,10,1,0,0,0,0,0,1,1,1,89.5,863.1,1,86.31,1,0,0,0,0,1,0
1,0,1,1,28,1,0,0,0,0,0,0,0,1,70.4,1992.2,0,71.15,1,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.8,69.8,1,69.8,1,0,0,0,0,1,0
1,0,1,0,21,1,1,0,0,0,0,1,1,1,94.3,1948.35,0,92.77857142857142,1,0,0,0,0,1,0
0,1,1,0,51,1,1,1,0,1,0,1,0,1,93.8,4750.95,1,93.15588235294118,1,0,0,0,0,0,0
1,0,1,1,53,1,0,0,0,0,0,0,0,0,19.55,1007.9,0,19.016981132075472,0,1,1,0,0,0,0
0,0,0,1,53,1,0,1,1,1,0,0,1,0,95.95,5036.9,0,95.03584905660377,1,0,1,0,0,1,0
0,0,1,0,24,1,1,0,0,1,0,1,1,1,101.05,2391.8,1,99.65833333333335,1,0,0,0,0,1,0
1,0,1,0,70,1,1,1,1,1,1,1,1,1,94.8,6859.05,0,97.98642857142858,0,0,0,1,1,0,0
0,0,0,0,61,1,1,1,1,1,0,1,1,1,107.75,6521.9,0,106.91639344262295,1,0,1,0,0,1,0
1,0,0,0,11,1,0,1,0,0,1,0,0,1,54.6,617.85,0,56.16818181818182,0,0,1,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,71.3,157.75,0,78.875,1,0,0,0,1,0,0
0,0,0,0,25,1,0,0,0,0,0,0,0,1,19.5,516.3,0,20.651999999999997,0,1,1,0,0,0,0
1,0,0,0,41,1,1,0,1,0,0,0,0,1,56.3,2364.0,0,57.65853658536585,0,0,1,0,1,0,0
0,0,1,0,18,1,1,0,0,0,0,1,1,1,94.7,1687.95,1,93.775,1,0,0,0,0,1,0
0,1,1,0,72,1,1,0,1,1,0,1,1,1,104.15,7689.95,1,106.80486111111111,1,0,0,1,0,0,0
1,0,1,1,71,1,1,1,1,1,1,1,1,1,90.55,6239.05,0,87.87394366197184,0,0,0,1,1,0,0
1,0,1,1,34,1,0,1,1,1,0,0,0,1,60.8,2042.05,0,60.06029411764706,0,0,1,0,0,0,1
0,0,0,0,29,1,0,0,0,1,1,1,1,1,98.8,2807.1,0,96.79655172413793,1,0,0,0,1,0,0
0,1,1,0,40,1,0,1,1,1,1,1,0,1,98.15,4116.8,0,102.92,1,0,1,0,1,0,0
0,0,1,0,36,0,0,1,0,1,0,0,0,0,35.35,1317.95,0,36.609722222222224,0,0,1,0,0,0,1
1,0,1,0,46,1,1,0,1,0,1,1,1,1,103.15,4594.65,0,99.8836956521739,1,0,1,0,0,1,0
1,0,0,0,58,1,1,1,1,1,0,1,1,1,107.75,6332.75,0,109.1853448275862,1,0,1,0,0,1,0
0,0,0,0,39,1,1,0,1,0,0,0,0,0,81.4,3213.75,0,82.40384615384616,1,0,1,0,1,0,0
0,0,1,1,4,1,0,0,0,0,1,0,1,0,61.45,229.55,1,57.3875,0,0,0,0,1,0,0
1,0,1,1,52,1,1,0,1,1,0,1,0,1,95.7,4976.15,0,95.6951923076923,1,0,1,0,1,0,0
0,1,1,0,70,1,1,0,1,1,0,1,1,1,104.8,7308.95,0,104.41357142857143,1,0,1,0,0,1,0
0,1,1,0,65,1,0,0,0,0,0,0,0,1,70.95,4555.2,0,70.08,1,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.95,44.95,0,44.95,0,0,0,0,0,0,1
1,0,1,0,70,1,1,0,0,1,0,1,1,1,97.65,6982.5,0,99.75,1,0,1,0,0,1,0
1,1,1,1,29,0,0,0,1,1,0,0,0,1,35.65,1025.15,0,35.35,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,1,1,90.55,90.55,1,90.55,1,0,0,0,0,1,0
1,0,0,0,67,1,1,1,0,1,1,1,1,1,85.25,5714.2,0,85.2865671641791,0,0,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.5,19.5,0,19.5,0,1,0,0,0,0,1
1,0,0,0,26,1,0,0,0,0,0,1,1,1,88.8,2274.35,1,87.475,1,0,0,0,0,0,0
1,0,1,1,30,1,1,0,0,0,0,0,0,1,25.1,789.55,0,26.31833333333333,0,1,0,1,0,0,1
1,0,1,0,48,1,0,0,0,1,1,1,1,1,100.05,4834.0,0,100.70833333333333,1,0,0,0,1,0,0
1,0,1,1,55,1,0,1,1,0,0,0,0,0,55.7,3131.8,0,56.941818181818185,0,0,0,0,0,1,0
0,0,0,0,7,1,1,0,0,0,0,0,1,1,85.2,602.55,1,86.07857142857142,1,0,0,0,0,0,1
0,0,0,0,37,1,1,1,0,0,0,1,0,1,91.15,3369.25,0,91.0608108108108,1,0,0,0,0,1,0
1,0,1,0,31,1,0,0,1,0,0,0,1,1,83.85,2674.15,0,86.26290322580645,1,0,0,0,0,0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,45.9,199.75,0,49.9375,0,0,0,0,0,1,0
0,0,1,1,72,1,1,0,0,0,0,0,0,1,25.1,1790.8,0,24.87222222222222,0,1,0,1,1,0,0
0,1,0,0,5,1,0,0,0,0,0,1,1,1,91.4,449.75,1,89.95,1,0,0,0,0,1,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.7,19.7,0,19.7,0,1,0,0,0,0,1
1,1,0,0,15,1,0,0,0,0,0,1,1,1,91.5,1400.3,0,93.35333333333332,1,0,0,0,0,1,0
0,0,1,1,8,1,0,1,0,0,0,0,0,1,51.3,411.6,0,51.45,0,0,0,0,1,0,0
1,0,0,0,35,1,0,0,0,0,0,0,0,0,21.1,741.0,0,21.17142857142857,0,1,1,0,0,0,1
1,1,0,0,56,1,1,0,1,1,0,1,1,0,104.75,5841.35,0,104.30982142857144,1,0,0,0,0,1,0
0,0,1,0,42,1,1,0,0,1,1,1,1,1,106.15,4512.7,1,107.4452380952381,1,0,0,0,0,0,0
0,1,1,1,65,1,1,1,1,0,0,0,0,1,85.75,5688.45,0,87.51461538461538,1,0,0,0,0,1,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,31.9,0,15.95,0,1,1,0,0,0,1
0,1,1,0,65,1,1,1,0,0,0,1,1,1,100.75,6674.65,0,102.68692307692307,1,0,1,0,0,1,0
1,0,0,0,18,1,1,0,0,0,0,0,0,1,74.15,1345.75,0,74.76388888888889,1,0,0,0,0,1,0
1,0,0,0,23,1,1,1,0,1,0,1,1,1,78.55,1843.05,0,80.13260869565217,0,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,45.3,196.95,1,49.2375,0,0,0,0,0,0,1
0,0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,0,20.482857142857142,0,1,0,1,1,0,0
1,0,0,0,4,1,1,0,0,0,0,0,0,0,50.7,214.55,0,53.6375,0,0,0,0,0,1,0
0,0,0,0,19,1,0,0,0,0,0,0,0,1,45.0,865.85,0,45.57105263157895,0,0,0,0,0,0,0
1,0,0,0,18,1,0,0,1,1,0,0,0,0,77.8,1358.6,0,75.47777777777777,1,0,0,0,0,1,0
1,1,1,0,38,1,0,1,0,0,0,0,1,1,83.45,3147.15,0,82.81973684210527,1,0,0,0,0,1,0
0,0,0,0,2,1,1,0,0,0,0,0,0,1,73.25,131.05,1,65.525,1,0,0,0,1,0,0
0,0,0,0,47,1,1,1,1,0,0,1,0,0,94.8,4535.85,0,96.50744680851065,1,0,1,0,0,0,0
1,0,1,1,52,1,0,0,0,0,0,0,0,0,20.1,1078.75,0,20.745192307692307,0,1,0,1,0,0,0
0,0,0,0,9,1,1,0,0,0,0,0,1,0,59.9,542.4,0,60.266666666666666,0,0,0,0,0,0,1
1,0,1,0,26,1,1,1,1,1,1,1,1,1,90.1,2312.55,0,88.94423076923077,0,0,1,0,1,0,0
0,0,1,1,8,1,0,0,0,1,0,0,0,1,51.05,415.05,1,51.88125,0,0,0,0,0,1,0
0,0,1,0,44,1,0,0,1,1,1,1,0,1,70.95,3250.45,0,73.87386363636364,0,0,1,0,0,1,0
1,0,0,0,3,0,0,0,1,0,0,0,0,0,29.2,98.5,0,32.833333333333336,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,46.6,87.9,0,43.95,0,0,0,0,0,0,0
1,0,1,1,9,1,1,0,0,0,0,1,0,1,85.35,754.65,1,83.85,1,0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,1,75.35,1,0,0,0,0,1,0
0,0,0,0,25,1,0,1,0,0,0,0,0,0,74.3,1952.25,0,78.09,1,0,0,0,0,0,0
1,1,1,0,2,1,0,0,0,0,0,0,0,1,69.3,153.8,0,76.9,1,0,0,0,0,1,0
0,0,0,0,43,1,0,1,0,0,0,0,0,1,75.2,3198.6,1,74.38604651162791,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,1,20.9,0,1,0,0,0,0,1
1,0,1,0,58,1,1,0,1,1,0,0,1,1,94.3,5610.15,0,96.72672413793103,1,0,1,0,0,1,0
1,0,1,1,59,1,1,1,0,1,1,1,0,1,76.45,4519.5,0,76.60169491525424,0,0,0,1,0,0,1
0,0,0,0,44,0,0,1,0,1,0,1,1,1,54.0,2440.25,0,55.46022727272727,0,0,1,0,0,1,0
0,0,0,0,66,1,1,0,1,0,1,1,1,1,104.25,6860.6,0,103.94848484848485,1,0,1,0,0,1,0
0,0,1,1,68,1,0,0,0,0,0,0,0,0,19.95,1377.7,0,20.26029411764706,0,1,0,1,0,0,0
0,0,0,0,9,0,0,0,0,0,0,0,0,1,24.95,190.25,0,21.13888888888889,0,0,0,0,0,1,0
0,0,0,0,19,1,1,1,0,1,0,0,0,1,84.75,1651.95,0,86.94473684210527,1,0,0,0,0,1,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,0,19.575,0,1,0,0,0,0,1
1,0,0,0,70,1,1,1,1,1,1,1,1,1,113.65,7939.25,0,113.41785714285714,1,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,0,44.9,0,0,0,0,0,0,1
1,0,0,0,8,1,1,0,0,0,0,0,0,1,75.25,576.7,0,72.0875,1,0,0,0,0,1,0
0,0,0,0,53,1,1,0,0,0,0,0,0,0,24.6,1279.0,0,24.132075471698112,0,1,0,1,0,0,1
0,1,0,0,51,1,1,0,0,0,0,0,0,0,25.0,1260.7,0,24.719607843137254,0,1,1,0,0,0,0
0,0,1,1,11,1,0,0,0,0,0,0,0,0,20.95,267.35,0,24.30454545454546,0,1,0,0,0,0,0
0,0,1,1,60,1,1,1,0,1,1,1,1,1,110.6,6586.85,0,109.78083333333333,1,0,0,1,0,1,0
0,0,0,0,17,1,0,1,1,0,0,0,0,1,55.5,934.15,0,54.949999999999996,0,0,0,0,1,0,0
0,0,0,0,3,1,0,0,0,0,0,0,0,1,43.3,123.65,1,41.21666666666667,0,0,0,0,0,1,0
0,0,1,0,70,1,0,1,1,1,1,1,1,1,109.5,7534.65,1,107.63785714285714,1,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0,19.45,0,1,0,0,0,0,1
0,1,0,0,43,1,1,0,0,0,0,1,0,1,84.85,3645.6,0,84.78139534883721,1,0,0,0,0,1,0
1,0,1,0,16,1,0,0,0,0,0,0,0,0,19.6,314.45,0,19.653125,0,1,0,0,0,0,1
1,0,1,1,57,1,0,1,1,0,0,0,0,0,53.45,3053.0,0,53.56140350877193,0,0,1,0,0,1,0
0,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,677.05,0,18.298648648648648,0,1,1,0,1,0,0
1,0,1,0,72,1,1,1,1,1,1,1,1,0,112.1,7965.95,0,110.63819444444444,1,0,0,1,1,0,0
1,1,0,0,11,1,1,0,0,0,0,0,1,1,84.8,906.85,1,82.44090909090909,1,0,0,0,1,0,0
1,1,1,0,50,1,1,0,1,1,0,1,0,1,95.05,4888.7,1,97.774,1,0,0,0,0,1,0
0,1,0,0,5,1,0,0,0,1,0,0,0,0,50.35,237.25,1,47.45,0,0,0,0,0,1,0
0,0,1,0,1,1,1,0,0,0,0,0,0,1,74.6,74.6,1,74.6,1,0,0,0,0,0,0
0,0,0,0,16,1,0,0,0,0,0,0,0,1,19.7,342.4,1,21.4,0,1,0,0,0,0,1
0,1,1,0,2,1,0,0,0,1,0,0,0,1,74.2,140.1,0,70.05,1,0,0,0,0,1,0
1,0,0,0,17,1,1,0,0,1,1,1,0,1,69.0,1108.0,0,65.17647058823529,0,0,0,0,0,0,1
1,0,0,0,16,1,0,0,0,0,0,0,0,0,19.35,295.55,0,18.471875,0,1,1,0,1,0,0
1,0,0,0,15,1,0,0,0,1,0,0,1,1,59.45,892.65,1,59.51,0,0,0,0,0,1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.8,198.25,0,19.825,0,1,1,0,0,0,1
1,0,0,1,46,1,0,1,1,0,1,1,1,1,105.2,4822.85,1,104.8445652173913,1,0,1,0,0,0,0
0,0,1,1,64,1,1,0,1,1,1,1,1,1,109.2,6741.15,0,105.33046875,1,0,0,1,1,0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,0,79.15,1,0,0,0,0,0,1
0,0,1,1,25,1,0,0,1,1,0,0,0,0,53.65,1355.45,0,54.218,0,0,1,0,0,0,1
0,0,1,1,71,1,0,1,1,1,1,1,0,0,100.2,7209.0,0,101.53521126760563,1,0,0,1,1,0,0
0,0,0,0,8,1,0,0,0,0,0,0,0,1,45.15,438.4,1,54.8,0,0,0,0,0,0,1
1,0,1,1,72,1,0,1,1,1,1,1,1,1,108.65,7726.35,0,107.31041666666667,1,0,0,1,0,0,0
1,0,1,0,49,0,0,1,0,0,0,1,0,0,40.65,2070.75,0,42.26020408163265,0,0,0,0,0,0,0
0,0,1,1,29,0,0,1,1,1,1,0,1,1,55.35,1636.95,0,56.44655172413793,0,0,1,0,1,0,0
0,0,1,0,72,1,1,1,1,1,1,0,1,0,105.6,7581.5,0,105.29861111111111,1,0,0,1,0,0,0
0,0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,1,97.40322580645162,1,0,0,0,0,1,0
1,0,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4729.75,0,94.595,1,0,0,0,0,1,0
0,0,1,0,71,1,1,1,0,1,1,1,1,0,83.2,6126.1,0,86.2830985915493,0,0,0,1,0,1,0
0,1,1,0,70,1,1,1,1,1,1,1,1,0,90.05,6333.4,0,90.47714285714285,0,0,0,1,1,0,0
0,0,0,0,71,1,1,1,0,0,1,0,1,0,97.65,6687.85,0,94.19507042253521,1,0,1,0,1,0,0
0,0,1,1,61,1,0,1,1,1,1,0,0,1,68.05,4158.25,0,68.16803278688525,0,0,0,1,0,0,0
0,0,0,0,32,1,0,0,0,0,1,1,1,1,96.2,3183.4,1,99.48125,1,0,0,0,0,1,0
1,0,0,1,1,1,0,0,0,0,0,0,1,1,79.6,79.6,1,79.6,1,0,0,0,0,1,0
0,0,0,0,68,1,1,1,1,1,0,0,1,1,102.1,7149.35,0,105.1375,1,0,0,1,0,0,0
0,0,0,0,62,1,1,0,0,0,0,0,0,0,23.4,1429.65,0,23.058870967741935,0,1,0,1,0,0,0
1,0,0,1,7,1,0,0,0,0,0,0,0,1,71.05,472.65,0,67.52142857142857,1,0,0,0,0,1,0
0,0,0,0,20,1,1,0,0,0,0,1,0,1,85.25,1734.5,1,86.725,1,0,0,0,0,1,0
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.45,113.5,0,18.916666666666668,0,1,1,0,0,0,1
1,1,0,0,33,0,0,1,1,1,0,1,1,1,59.45,1884.65,0,57.11060606060607,0,0,0,0,0,0,0
0,0,1,1,28,1,1,0,0,0,0,1,1,0,92.2,2568.15,0,91.71964285714286,1,0,1,0,0,0,0
0,0,0,0,27,1,0,0,0,0,0,0,0,0,19.85,470.0,0,17.40740740740741,0,1,0,1,1,0,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,43.9,278.4,0,39.771428571428565,0,0,0,0,0,0,1
0,0,0,0,26,1,1,0,0,0,1,0,0,1,80.5,2088.8,1,80.33846153846154,1,0,0,0,0,1,0
0,1,0,0,5,1,1,0,1,0,0,0,1,1,89.8,502.6,1,100.52000000000001,1,0,0,0,0,1,0
0,1,0,0,30,1,1,1,0,0,0,0,1,1,90.5,2595.85,0,86.52833333333334,1,0,0,0,1,0,0
0,0,0,0,63,1,1,0,1,0,0,0,1,0,90.45,5825.5,0,92.46825396825396,1,0,1,0,1,0,0
0,0,0,0,1,1,0,0,1,0,0,0,0,1,50.75,50.75,1,50.75,0,0,0,0,0,1,0
1,0,0,1,53,1,1,0,1,1,1,1,1,1,84.6,4449.75,0,83.95754716981132,0,0,1,0,0,1,0
1,0,1,1,14,1,0,0,1,0,1,0,1,1,89.65,1208.35,1,86.31071428571428,1,0,0,0,1,0,0
1,0,0,0,21,1,0,0,1,0,1,1,1,1,99.15,1956.4,0,93.16190476190476,1,0,0,0,0,0,0
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.95,310.6,0,18.27058823529412,0,1,1,0,0,0,1
0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.5,290.55,0,18.159375,0,1,0,1,0,0,1
1,0,0,0,35,1,0,0,0,1,0,0,1,1,62.1,2096.1,0,59.888571428571424,0,0,0,0,0,1,0
1,1,0,0,32,1,0,0,0,0,0,0,1,1,79.5,2665.0,0,83.28125,1,0,0,0,0,1,0
1,0,1,1,28,1,0,0,0,0,0,0,0,1,19.55,543.8,0,19.42142857142857,0,1,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.35,20.35,0,20.35,0,1,0,0,0,0,1
0,0,0,0,59,0,0,0,0,0,1,1,1,1,51.7,3005.8,0,50.94576271186441,0,0,0,0,0,1,0
1,0,1,1,72,1,1,0,0,0,0,0,0,1,23.3,1623.15,0,22.543750000000003,0,1,1,0,0,0,0
0,0,0,0,36,1,0,0,1,0,1,0,1,1,65.4,2498.4,1,69.4,0,0,1,0,0,0,1
1,0,0,0,40,1,0,1,1,0,0,1,0,0,65.1,2586.0,0,64.65,0,0,0,0,0,0,1
0,0,1,1,40,1,1,0,0,1,0,0,0,1,81.2,3292.3,0,82.3075,1,0,0,0,0,1,0
1,0,0,1,9,1,0,0,0,1,1,1,1,1,72.9,651.4,1,72.37777777777778,0,0,0,0,0,0,1
0,0,1,1,63,1,0,1,1,1,1,1,0,0,74.5,4674.55,0,74.19920634920635,0,0,0,1,1,0,0
1,0,0,0,3,1,0,0,0,0,0,1,0,1,80.5,232.35,0,77.45,1,0,0,0,0,1,0
0,0,1,1,40,0,0,0,1,1,1,1,1,0,60.3,2448.5,0,61.2125,0,0,1,0,0,0,1
0,0,1,0,8,1,0,1,0,0,0,0,0,1,75.0,658.1,0,82.2625,1,0,0,0,0,0,1
0,1,1,0,34,1,0,1,0,0,1,1,0,0,90.15,3128.8,0,92.02352941176471,1,0,1,0,0,0,1
0,0,0,0,5,0,0,1,0,1,1,0,0,0,40.0,223.45,1,44.69,0,0,0,0,0,0,1
0,1,0,0,9,1,1,0,1,0,0,1,1,1,99.45,919.4,1,102.15555555555555,1,0,0,0,1,0,0
0,0,1,0,9,1,1,0,1,1,0,0,1,1,69.05,653.95,0,72.66111111111111,0,0,0,0,1,0,0
0,0,1,1,31,1,1,0,0,0,0,0,1,0,59.7,1825.5,0,58.88709677419355,0,0,0,0,0,0,0
1,0,1,0,50,1,0,0,0,0,0,0,0,1,19.85,943.1,0,18.862000000000002,0,1,1,0,0,0,0
1,0,0,0,2,1,0,1,1,0,1,0,0,1,86.25,181.65,1,90.825,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,1,45.65,0,0,0,0,0,1,0
0,0,0,0,8,1,0,0,0,0,0,0,0,1,70.1,551.35,1,68.91875,1,0,0,0,0,0,1
1,0,0,0,9,0,0,0,1,0,0,0,1,0,40.75,359.4,0,39.93333333333333,0,0,0,0,0,1,0
1,1,0,0,2,1,0,0,0,0,0,0,0,1,70.2,115.95,1,57.975,1,0,0,0,0,0,0
1,0,0,0,3,1,0,1,1,0,0,0,0,0,55.35,165.2,1,55.06666666666666,0,0,0,0,0,1,0
0,0,1,0,25,1,0,0,0,0,1,1,1,1,95.7,2338.35,0,93.53399999999999,1,0,0,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,46.3,46.3,0,46.3,0,0,0,0,0,1,0
1,0,1,1,45,1,1,1,1,1,1,1,0,0,81.3,3541.1,0,78.69111111111111,0,0,0,0,0,0,1
0,1,1,1,51,1,1,0,1,1,0,0,0,1,84.2,4146.05,1,81.29509803921569,1,0,0,0,0,1,0
1,0,1,1,55,1,0,0,0,0,0,0,0,0,20.0,1087.25,0,19.76818181818182,0,1,0,0,1,0,0
1,0,0,0,38,1,1,1,1,1,0,0,0,1,66.15,2522.4,0,66.37894736842105,0,0,0,0,0,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,45.85,81.0,1,40.5,0,0,0,0,0,0,1
0,0,1,1,38,1,0,0,0,0,0,0,0,0,19.6,717.3,0,18.876315789473683,0,1,0,0,0,1,0
0,0,0,0,34,1,0,0,1,0,0,0,0,1,49.8,1734.2,0,51.00588235294118,0,0,0,0,0,1,0
1,0,1,0,70,1,1,0,0,1,0,1,1,1,101.75,7069.3,0,100.99000000000001,1,0,1,0,0,1,0
1,0,0,0,13,1,0,1,0,0,1,0,0,0,55.15,742.9,0,57.146153846153844,0,0,1,0,0,0,1
0,0,0,0,39,1,1,0,0,0,0,0,0,0,75.25,3017.65,1,77.37564102564103,1,0,0,0,0,1,0
1,0,0,0,61,1,1,0,1,1,0,1,1,1,103.95,6423.0,0,105.29508196721312,1,0,1,0,0,1,0
1,0,0,0,12,1,1,0,0,1,0,1,1,1,100.15,1164.3,1,97.02499999999999,1,0,0,0,0,0,0
0,0,0,0,41,1,0,0,1,0,1,1,1,1,99.65,4220.35,0,102.93536585365854,1,0,0,1,1,0,0
0,0,0,0,21,1,1,0,0,0,0,0,0,1,73.7,1558.7,0,74.22380952380952,1,0,0,0,0,1,0
0,1,0,0,55,0,0,0,0,1,0,1,1,1,50.05,2743.45,0,49.880909090909086,0,0,1,0,0,0,0
0,0,1,0,69,0,0,1,0,1,1,1,1,0,60.25,4055.5,0,58.77536231884058,0,0,0,1,0,0,0
0,1,1,1,26,1,1,0,1,1,0,1,1,0,105.75,2710.25,1,104.24038461538461,1,0,0,0,0,1,0
1,1,1,0,69,1,0,1,1,0,0,0,1,0,87.3,6055.55,0,87.76159420289855,1,0,1,0,1,0,0
1,1,1,0,18,0,0,0,0,1,0,1,1,1,48.35,810.7,1,45.03888888888889,0,0,0,0,0,1,0
0,0,1,1,47,1,1,0,1,0,0,0,0,0,54.25,2538.2,0,54.00425531914893,0,0,0,0,0,1,0
1,0,1,1,72,1,0,1,1,1,1,1,1,0,85.3,6129.2,0,85.12777777777778,0,0,0,1,0,0,0
0,1,1,0,33,0,0,0,1,1,1,1,0,1,50.0,1750.85,0,53.056060606060605,0,0,0,0,0,1,0
1,0,1,1,2,0,0,0,0,0,0,0,0,1,24.4,36.55,1,18.275,0,0,0,0,0,0,1
